CowID,date,activity_time_slots_list
424,4/5/2007,[12:35:58 AM~1:05:58 AM][2:20:40 AM~2:25:40 AM][6:40:37 AM~8:25:37 AM][9:55:35 AM~11:35:44 AM][1:20:56 PM~8:35:59 PM][11:40:38 PM~11:45:59 PM]
424,4/10/2007,[6:30:34 AM~11:30:34 AM][3:05:58 PM~8:10:37 PM]
424,4/11/2007,[4:40:35 AM~4:45:59 AM][6:20:59 AM~12:30:56 PM][2:05:56 PM~3:50:56 PM][4:50:53 PM~7:40:41 PM]
424,4/12/2007,[12:10:56 AM~1:40:39 AM][6:31:03 AM~8:50:57 AM][9:55:51 AM~4:15:36 PM][5:35:36 PM~8:05:36 PM]
424,4/13/2007,[6:25:52 AM~11:20:34 AM][1:20:46 PM~3:20:58 PM][5:40:52 PM~5:56:01 PM]
424,4/17/2007,[1:05:58 AM~1:30:37 AM][6:15:40 AM~8:40:37 PM][9:55:37 PM~10:00:40 PM]
424,4/18/2007,[2:50:58 AM~2:55:58 AM][6:20:44 AM~8:50:44 AM][10:05:41 AM~2:41:02 PM][4:10:38 PM~8:50:41 PM][10:05:53 PM~10:10:44 PM]
424,4/19/2007,[1:56:26 AM~2:31:17 AM][3:50:59 AM~4:25:53 AM][6:25:38 AM~7:21:02 AM][10:30:38 AM~8:37:29 PM]
424,4/24/2007,[4:40:54 AM~4:45:57 AM][6:00:52 AM~2:10:49 PM][3:35:43 PM~6:20:58 PM][7:25:55 PM~8:05:37 PM]
424,4/25/2007,[12:50:40 AM~1:46:01 AM][6:05:58 AM~9:50:58 AM][11:46:43 AM~8:31:02 PM][11:10:59 PM~11:15:56 PM]
424,4/26/2007,[12:15:59 AM~12:45:38 AM][6:05:44 AM~10:25:50 AM][12:10:38 PM~4:20:41 PM][5:20:53 PM~8:41:02 PM][10:20:41 PM~10:25:35 PM]
424,5/1/2007,[12:35:54 AM~12:40:48 AM][5:45:42 AM~6:45:36 AM][8:00:42 AM~8:41:04 AM][11:05:34 AM~3:05:52 PM][5:22:22 PM~5:50:46 PM][8:15:40 PM~9:10:46 PM][10:05:58 PM~10:15:58 PM]
424,5/2/2007,[5:30:46 AM~9:10:34 AM][1:30:58 PM~9:15:52 PM][10:20:58 PM~10:25:58 PM]
424,5/3/2007,[6:15:37 AM~10:16:02 AM][11:15:58 AM~8:45:36 PM][10:26:00 PM~10:31:00 PM]
426,3/20/2007,[2:15:57 AM~2:25:48 AM][6:50:36 AM~9:05:57 AM][11:45:57 AM~2:25:54 PM][4:10:57 PM~6:10:51 PM][7:10:42 PM~7:45:39 PM]
426,3/21/2007,[6:50:36 AM~8:45:36 AM][9:50:54 AM~12:55:57 PM][3:15:36 PM~7:50:39 PM]
426,3/22/2007,[12:20:37 AM~1:00:51 AM][2:05:52 AM~2:30:52 AM][7:00:58 AM~2:01:04 PM][3:40:58 PM~4:10:55 PM][5:20:58 PM~7:25:46 PM][11:15:58 PM~11:25:58 PM]
426,4/10/2007,[6:50:37 AM~10:40:34 AM][1:05:43 PM~9:10:49 PM]
426,4/11/2007,[6:20:40 AM~9:00:59 AM][12:10:38 PM~7:25:56 PM]
426,4/12/2007,[6:30:41 AM~2:05:56 PM][3:55:41 PM~7:55:36 PM]
426,4/13/2007,[12:05:57 AM~12:30:57 AM][6:55:39 AM~2:15:54 PM][5:31:06 PM~5:56:04 PM]
426,4/17/2007,[12:45:28 AM~2:10:18 AM][6:00:29 AM~1:45:58 PM][3:11:02 PM~10:00:29 PM][11:40:30 PM~11:55:29 PM]
426,4/18/2007,[6:20:30 AM~2:35:41 PM][3:45:23 PM~3:50:24 PM][4:51:01 PM~9:40:33 PM]
426,4/19/2007,[5:35:43 AM~10:15:28 PM][11:25:22 PM~11:45:19 PM]
426,4/24/2007,[12:40:26 AM~1:30:18 AM][5:55:47 AM~7:56:05 PM]
426,4/25/2007,[12:35:33 AM~2:50:41 AM][5:55:27 AM~12:10:21 PM][1:35:40 PM~4:31:02 PM][5:30:59 PM~10:00:32 PM]
426,4/26/2007,[12:10:32 AM~2:55:30 AM][5:15:31 AM~11:10:33 AM][12:15:19 PM~12:45:29 PM][1:40:37 PM~8:35:31 PM][9:55:26 PM~10:00:24 PM]
426,5/1/2007,[12:30:28 AM~1:05:19 AM][2:45:33 AM~3:05:28 AM][6:00:31 AM~9:45:29 AM][10:50:23 AM~2:55:54 PM][5:15:26 PM~8:35:31 PM][11:40:23 PM~11:55:29 PM]
426,5/2/2007,[12:25:31 AM~2:15:25 AM][3:20:48 AM~11:20:48 AM][12:41:02 PM~8:45:28 PM][11:00:20 PM~11:05:30 PM]
426,5/3/2007,[1:00:31 AM~1:05:28 AM][2:05:19 AM~2:10:32 AM][6:30:24 AM~2:01:01 PM][3:10:23 PM~3:35:53 PM][5:15:30 PM~8:55:23 PM]
427,3/27/2007,[6:45:57 AM~10:01:09 AM][11:15:45 AM~2:25:57 PM][5:30:36 PM~6:35:36 PM][7:35:57 PM~7:45:48 PM][10:35:39 PM~10:40:36 PM]
427,3/28/2007,[12:45:57 AM~1:15:42 AM][9:50:55 AM~3:15:34 PM][4:45:34 PM~4:55:55 PM][5:50:37 PM~6:45:34 PM][8:10:37 PM~8:20:43 PM][11:40:46 PM~11:55:40 PM]
427,3/29/2007,[1:10:58 AM~1:20:58 AM][7:20:35 AM~8:35:59 AM][10:20:56 AM~10:25:59 AM][12:05:38 PM~2:10:56 PM][3:05:56 PM~3:25:56 PM][4:51:05 PM~8:35:50 PM][10:45:56 PM~11:20:56 PM]
427,3/30/2007,[6:20:57 AM~8:55:54 AM][10:25:57 AM~3:36:01 PM][4:35:58 PM~7:35:52 PM]
427,4/3/2007,[12:40:27 AM~12:50:29 AM][3:50:32 AM~4:20:33 AM][6:00:19 AM~3:35:57 PM][4:50:57 PM~4:55:53 PM][5:50:56 PM~9:00:27 PM]
427,4/4/2007,[1:05:28 AM~1:10:20 AM][6:45:24 AM~12:00:31 PM][1:25:28 PM~2:00:28 PM][2:55:59 PM~7:30:31 PM]
427,4/5/2007,[12:00:24 AM~12:15:24 AM][6:25:33 AM~12:30:27 PM][2:45:57 PM~3:15:32 PM][4:10:55 PM~8:35:27 PM]
427,4/17/2007,[6:15:55 AM~1:35:58 PM][3:05:55 PM~8:40:37 PM][9:55:40 PM~10:00:43 PM][11:40:55 PM~11:45:55 PM]
427,4/18/2007,[5:35:59 AM~1:55:35 PM][4:05:41 PM~4:10:35 PM][5:40:35 PM~8:15:53 PM][9:20:59 PM~10:10:44 PM]
427,4/19/2007,[1:50:56 AM~2:10:35 AM][6:05:47 AM~8:30:53 AM][9:25:44 AM~11:40:56 AM][1:30:35 PM~1:45:47 PM][2:40:56 PM~8:15:50 PM][11:15:35 PM~11:20:56 PM]
427,4/24/2007,[5:55:40 AM~10:20:40 AM][11:15:37 AM~12:40:41 PM][1:35:59 PM~2:10:59 PM][3:35:59 PM~8:31:05 PM]
427,4/25/2007,[5:40:38 AM~10:20:38 AM][12:15:53 PM~3:10:44 PM][5:05:35 PM~9:15:53 PM]
427,4/26/2007,[5:35:45 AM~9:30:57 AM][10:25:39 AM~1:56:00 PM][4:00:36 PM~8:40:48 PM][10:20:42 PM~10:25:36 PM]
427,5/1/2007,[12:35:42 AM~1:05:54 AM][5:25:36 AM~9:50:40 AM][12:25:58 PM~3:46:04 PM][5:00:55 PM~8:41:01 PM][10:15:58 PM~10:40:34 PM]
427,5/2/2007,[3:45:58 AM~4:15:58 AM][6:05:58 AM~10:06:01 AM][12:45:34 PM~3:00:34 PM][4:35:52 PM~7:25:52 PM][8:35:52 PM~8:40:58 PM][10:20:58 PM~10:25:58 PM]
427,5/3/2007,[6:10:35 AM~10:20:59 AM][12:05:47 PM~2:45:59 PM][4:25:35 PM~5:05:56 PM][6:10:59 PM~8:55:47 PM][11:25:59 PM~11:55:53 PM]
430,3/20/2007,[2:20:38 AM~2:35:30 AM][3:50:26 AM~4:05:22 AM][5:40:33 AM~5:45:31 AM][7:20:31 AM~2:15:39 PM][4:05:26 PM~7:40:29 PM][9:20:31 PM~9:50:48 PM][11:10:31 PM~11:15:30 PM]
430,3/21/2007,[2:00:34 AM~2:10:22 AM][3:15:26 AM~3:30:22 AM][6:35:31 AM~3:00:28 PM][5:40:29 PM~8:15:29 PM][11:20:22 PM~11:55:31 PM]
430,3/22/2007,[12:00:29 AM~12:05:30 AM][4:55:30 AM~5:15:48 AM][7:30:33 AM~7:45:27 PM][8:40:25 PM~9:15:23 PM]
430,3/27/2007,[12:35:31 AM~1:15:32 AM][6:45:28 AM~8:15:32 AM][9:20:31 AM~1:30:29 PM][5:05:48 PM~8:45:31 PM][11:05:32 PM~11:40:30 PM]
430,3/28/2007,[2:45:22 AM~3:50:48 AM][7:15:32 AM~11:30:22 AM][12:40:29 PM~2:35:26 PM][5:45:27 PM~8:35:48 PM][10:15:32 PM~10:55:23 PM]
430,3/29/2007,[3:40:22 AM~3:45:33 AM][7:05:31 AM~1:50:32 PM][5:15:30 PM~9:50:31 PM][10:55:33 PM~11:45:31 PM]
430,3/30/2007,[12:30:32 AM~1:00:31 AM][7:25:32 AM~9:00:29 AM][10:50:25 AM~7:15:24 PM]
430,4/3/2007,[2:15:35 AM~2:20:22 AM][6:55:28 AM~12:25:31 PM][2:20:21 PM~3:26:01 PM][5:55:57 PM~8:50:58 PM][10:20:30 PM~11:10:32 PM]
430,4/4/2007,[3:35:29 AM~3:45:29 AM][6:30:26 AM~8:45:26 AM][11:05:31 AM~12:35:33 PM][3:30:41 PM~8:25:58 PM]
430,4/5/2007,[1:00:29 AM~1:40:30 AM][2:50:42 AM~2:55:18 AM][7:15:30 AM~9:15:32 AM][10:10:47 AM~12:30:31 PM][1:30:25 PM~8:55:28 PM]
430,4/10/2007,[12:55:22 AM~1:15:23 AM][3:40:29 AM~4:05:32 AM][6:20:29 AM~7:25:29 AM][8:45:48 AM~9:00:31 AM][11:00:29 AM~7:56:02 PM]
430,4/11/2007,[12:35:30 AM~1:45:22 AM][6:50:29 AM~10:35:29 AM][12:05:30 PM~3:45:59 PM][5:25:59 PM~7:55:34 PM]
430,4/12/2007,[12:25:32 AM~12:40:25 AM][1:45:25 AM~2:05:32 AM][5:55:23 AM~9:55:30 AM][11:30:27 AM~9:15:31 PM]
430,4/13/2007,[6:50:26 AM~2:25:58 PM][4:20:27 PM~5:55:56 PM]
430,4/17/2007,[12:40:58 AM~12:50:58 AM][6:00:52 AM~1:25:58 PM][3:10:41 PM~10:00:44 PM]
430,4/18/2007,[12:31:02 AM~1:00:59 AM][3:20:44 AM~3:35:38 AM][6:20:44 AM~2:50:56 PM][4:45:47 PM~8:25:35 PM][10:05:53 PM~10:10:44 PM]
430,4/19/2007,[1:35:38 AM~2:00:47 AM][6:25:51 AM~3:00:39 PM][5:50:39 PM~8:35:33 PM]
430,4/24/2007,[2:05:58 AM~2:15:58 AM][6:05:37 AM~10:00:52 AM][12:30:43 PM~12:35:40 PM][3:10:37 PM~8:30:49 PM]
430,4/25/2007,[1:15:38 AM~2:05:53 AM][5:50:38 AM~9:30:50 AM][10:25:38 AM~10:30:53 AM][11:30:56 AM~12:06:02 PM][2:45:53 PM~8:15:53 PM]
430,4/26/2007,[1:35:41 AM~2:50:57 AM][6:15:54 AM~10:50:51 AM][12:10:57 PM~1:50:54 PM][4:30:57 PM~9:05:42 PM]
430,5/1/2007,[12:05:36 AM~1:20:46 AM][6:05:58 AM~10:40:55 AM][12:40:37 PM~2:40:55 PM][4:20:55 PM~9:00:40 PM][10:15:34 PM~10:20:52 PM]
430,5/2/2007,[12:25:37 AM~1:20:40 AM][5:35:40 AM~10:20:58 AM][12:20:37 PM~2:05:58 PM][3:45:46 PM~8:31:02 PM]
430,5/3/2007,[6:10:47 AM~1:55:35 PM][3:00:53 PM~8:45:47 PM][11:45:56 PM~11:55:53 PM]
433,3/20/2007,[3:50:33 AM~3:55:57 AM][6:55:51 AM~8:35:39 AM][12:15:36 PM~1:30:57 PM][4:20:54 PM~7:35:39 PM][8:55:39 PM~9:10:57 PM]
433,3/21/2007,[7:35:34 AM~10:40:40 AM][11:50:58 AM~12:35:34 PM][1:35:37 PM~1:40:34 PM][5:40:52 PM~7:20:40 PM][8:40:58 PM~8:55:52 PM]
433,3/22/2007,[3:55:37 AM~4:15:49 AM][7:15:58 AM~2:55:53 PM][4:15:59 PM~8:45:35 PM]
433,4/10/2007,[6:55:39 AM~10:40:54 AM][12:20:36 PM~6:05:54 PM][7:25:39 PM~8:15:57 PM]
433,4/11/2007,[6:35:34 AM~1:40:58 PM][4:10:49 PM~5:05:49 PM][6:05:37 PM~8:00:37 PM]
433,4/12/2007,[12:05:47 AM~2:30:38 AM][6:30:53 AM~1:50:56 PM][3:41:05 PM~7:35:56 PM]
433,4/13/2007,[6:20:33 AM~12:25:51 PM][2:30:57 PM~5:40:58 PM]
433,4/17/2007,[12:25:33 AM~12:50:30 AM][6:10:27 AM~12:40:45 PM][2:40:39 PM~4:25:53 PM][5:30:52 PM~9:10:42 PM][11:40:32 PM~11:50:30 PM]
433,4/18/2007,[2:50:30 AM~2:55:30 AM][6:25:28 AM~10:45:48 AM][12:00:32 PM~1:45:59 PM][3:21:01 PM~10:10:30 PM]
433,4/19/2007,[1:00:22 AM~1:05:32 AM][6:15:31 AM~11:50:31 AM][1:40:23 PM~2:25:47 PM][3:21:01 PM~3:40:30 PM][4:55:58 PM~7:55:32 PM][11:00:32 PM~11:20:30 PM]
433,4/24/2007,[1:55:30 AM~3:00:29 AM][5:55:30 AM~2:31:01 PM][4:56:00 PM~8:16:02 PM]
433,4/25/2007,[12:05:24 AM~2:25:29 AM][6:25:29 AM~10:30:29 AM][12:10:29 PM~4:10:56 PM][6:00:39 PM~9:00:26 PM]
433,4/26/2007,[12:05:30 AM~2:30:33 AM][6:20:32 AM~1:06:01 PM][2:21:02 PM~3:01:02 PM][4:25:58 PM~8:40:29 PM][10:20:32 PM~11:40:30 PM]
433,5/1/2007,[12:15:23 AM~1:25:18 AM][5:00:24 AM~10:00:28 AM][12:00:42 PM~2:50:50 PM][4:05:32 PM~8:35:29 PM][9:50:30 PM~11:10:31 PM]
433,5/2/2007,[2:05:32 AM~2:10:26 AM][5:05:21 AM~8:45:29 PM][10:20:32 PM~10:30:27 PM]
433,5/3/2007,[12:30:30 AM~2:25:31 AM][6:00:24 AM~10:15:27 AM][11:20:24 AM~8:25:26 PM][10:05:27 PM~10:10:28 PM]
953,3/7/2006,[12:05:33 AM~2:00:45 AM][3:20:51 AM~4:00:39 AM][6:40:57 AM~7:05:57 AM][1:05:36 PM~2:40:36 PM][5:10:39 PM~6:55:51 PM][8:00:36 PM~8:05:36 PM][10:20:36 PM~11:55:51 PM]
953,3/8/2006,[12:00:54 AM~4:00:39 AM][7:00:36 AM~7:15:57 AM][1:05:57 PM~3:25:54 PM][5:00:55 PM~6:00:58 PM][7:55:40 PM~8:46:34 PM][11:30:55 PM~11:55:58 PM]
953,3/9/2006,[12:00:55 AM~1:50:46 AM][5:10:37 AM~7:00:49 AM][1:20:44 PM~2:40:59 PM][5:50:59 PM~7:10:41 PM][10:35:38 PM~11:20:35 PM]
953,3/14/2006,[12:05:54 AM~2:40:57 AM][4:40:57 AM~6:10:57 AM][1:30:58 PM~2:40:58 PM][4:10:58 PM~4:50:58 PM][6:05:58 PM~6:25:37 PM][10:55:35 PM~11:55:59 PM]
953,3/15/2006,[12:00:59 AM~1:15:32 AM][4:35:35 AM~4:50:35 AM][6:10:53 AM~6:20:56 AM][10:30:35 AM~10:35:53 AM][1:26:08 PM~3:00:50 PM][4:05:56 PM~4:10:35 PM][6:15:59 PM~7:01:14 PM][11:30:59 PM~11:56:00 PM]
953,3/16/2006,[12:01:00 AM~1:45:57 AM][1:10:54 PM~3:30:54 PM][5:00:57 PM~7:30:36 PM][10:00:39 PM~10:30:54 PM]
953,3/21/2006,[12:25:13 AM~8:50:24 AM][11:40:36 AM~11:50:24 AM][1:01:15 PM~5:00:28 PM]
953,3/22/2006,[12:05:45 AM~1:30:45 AM][8:55:37 AM~9:45:34 AM][1:35:10 PM~9:10:32 PM][11:10:17 PM~11:55:32 PM]
953,3/23/2006,[12:00:41 AM~2:00:11 AM]
953,3/28/2006,[12:05:39 AM~2:45:21 AM][7:00:32 AM~7:35:28 AM][10:25:41 AM~10:30:48 AM][1:10:31 PM~3:00:30 PM][4:15:48 PM~6:30:32 PM][10:15:32 PM~11:55:47 PM]
953,3/29/2006,[12:00:54 AM~2:16:00 AM][4:30:32 AM~4:45:26 AM][12:25:21 PM~5:35:22 PM][6:45:29 PM~10:35:28 PM]
953,3/30/2006,[1:00:31 AM~2:25:30 AM][6:50:29 AM~7:10:43 AM][11:05:31 AM~11:10:27 AM][12:30:29 PM~4:35:55 PM][11:05:58 PM~11:55:31 PM]
953,4/4/2006,[12:50:20 AM~1:10:25 AM][2:50:29 AM~2:55:21 AM][7:50:32 AM~7:55:43 AM][9:30:29 AM~9:35:28 AM][11:55:19 AM~12:05:25 PM][1:55:27 PM~4:20:24 PM][7:35:24 PM~7:40:32 PM]
953,4/5/2006,[8:45:23 AM~9:00:20 AM][2:25:23 PM~3:05:48 PM][4:55:48 PM~5:05:31 PM][6:00:25 PM~6:05:31 PM]
953,4/6/2006,[12:50:28 AM~1:55:32 AM][5:55:25 AM~6:15:31 AM][8:50:21 AM~9:00:22 AM][10:05:40 AM~7:40:29 PM][9:00:32 PM~9:30:28 PM]
953,4/11/2006,[12:05:31 AM~2:40:33 AM][4:15:25 AM~4:25:48 AM][5:21:07 AM~5:30:30 AM][8:15:24 AM~8:55:28 AM][10:10:28 AM~10:15:18 AM][12:30:29 PM~5:40:32 PM][6:45:30 PM~9:35:31 PM][11:10:21 PM~11:55:48 PM]
953,4/12/2006,[12:00:31 AM~4:10:48 AM][5:30:36 AM~5:35:27 AM][6:40:33 AM~7:30:23 AM][12:45:33 PM~4:40:28 PM]
953,4/13/2006,[12:05:29 AM~4:50:45 AM][12:30:31 PM~3:40:30 PM][9:05:31 PM~9:10:26 PM][11:35:31 PM~11:50:32 PM]
953,4/18/2006,[12:15:44 AM~2:20:27 AM][3:20:22 AM~3:35:25 AM][6:05:26 AM~8:05:28 AM][10:50:27 AM~4:35:28 PM][7:45:29 PM~7:50:26 PM][11:45:29 PM~11:55:32 PM]
953,4/19/2006,[12:10:29 AM~4:20:59 AM][7:30:28 AM~8:30:30 AM][11:40:26 AM~4:35:22 PM][6:50:24 PM~6:55:31 PM][7:55:32 PM~10:25:21 PM][11:20:28 PM~11:50:45 PM]
953,4/20/2006,[12:00:28 AM~3:35:29 AM][6:20:28 AM~6:25:28 AM][7:30:28 AM~9:40:24 AM][11:50:27 AM~4:40:29 PM][8:50:30 PM~9:05:37 PM][10:15:22 PM~11:55:32 PM]
953,4/25/2006,[12:05:24 AM~2:20:44 AM][9:50:42 AM~9:55:27 AM][12:10:33 PM~5:55:30 PM][7:10:31 PM~7:35:32 PM][10:30:48 PM~10:35:41 PM][11:35:31 PM~11:40:22 PM]
953,4/26/2006,[1:10:48 AM~2:25:23 AM][4:10:22 AM~5:05:32 AM][6:50:18 AM~7:30:29 AM][9:00:21 AM~10:35:25 AM][12:30:18 PM~2:05:27 PM][3:35:31 PM~7:05:27 PM][8:45:28 PM~11:45:32 PM]
953,4/27/2006,[12:00:24 AM~3:50:32 AM][5:35:24 AM~6:55:41 AM][9:05:22 AM~3:25:48 PM][4:35:26 PM~11:55:32 PM]
1006,2/19/2005,[6:35:00 AM~8:50:00 AM][10:30:00 AM~7:00:00 PM][9:45:00 PM~9:50:00 PM]
1006,2/20/2005,[5:45:00 AM~10:40:00 AM][11:50:00 AM~6:35:00 PM][9:10:00 PM~10:20:00 PM]
1006,2/21/2005,[6:30:00 AM~9:30:00 AM][12:05:00 PM~1:05:00 PM][3:15:00 PM~7:15:00 PM][9:50:00 PM~11:40:00 PM]
1006,2/22/2005,[2:25:00 AM~3:10:00 AM][6:50:00 AM~8:40:00 AM][10:30:00 AM~11:05:00 AM][1:35:00 PM~5:55:00 PM][7:45:00 PM~7:50:00 PM][10:25:00 PM~11:50:00 PM]
1006,2/23/2005,[12:05:00 AM~2:15:00 AM][6:15:00 AM~10:10:00 AM][12:40:00 PM~8:00:00 PM][10:10:00 PM~10:15:00 PM][11:10:00 PM~11:55:00 PM]
1006,2/24/2005,[12:00:00 AM~1:05:00 AM][2:25:00 AM~2:55:00 AM][5:20:00 AM~12:50:00 PM][3:00:00 PM~6:45:00 PM][7:50:00 PM~7:55:00 PM]
1006,2/25/2005,[4:00:00 AM~4:45:00 AM][5:55:00 AM~7:55:00 AM][9:00:00 AM~6:30:00 PM][11:20:00 PM~11:55:00 PM]
1006,2/26/2005,[12:00:00 AM~1:50:00 AM][4:50:00 AM~4:55:00 AM][6:50:00 AM~9:05:00 AM][1:20:00 PM~8:05:00 PM][11:00:00 PM~11:55:00 PM]
1006,2/27/2005,[12:00:00 AM~12:15:00 AM][1:10:00 AM~1:20:00 AM][5:00:00 AM~10:50:00 AM][1:10:00 PM~6:45:00 PM][10:35:00 PM~11:40:00 PM]
1006,2/28/2005,[12:10:00 AM~1:15:00 AM][3:55:00 AM~4:00:00 AM][6:35:00 AM~11:20:00 AM][12:45:00 PM~2:00:00 PM][3:35:00 PM~7:25:00 PM][11:10:00 PM~11:50:00 PM]
1006,3/1/2005,[12:00:00 AM~1:50:00 AM][6:30:00 AM~11:30:00 AM][3:00:00 PM~7:30:00 PM][11:25:00 PM~11:50:00 PM]
1006,3/2/2005,[12:05:00 AM~1:10:00 AM][3:40:00 AM~3:45:00 AM][6:30:00 AM~10:25:00 AM][1:00:00 PM~6:50:00 PM][8:25:00 PM~9:05:00 PM][11:45:00 PM~11:50:00 PM]
1006,3/3/2005,[12:00:00 AM~12:45:00 AM][2:05:00 AM~2:25:00 AM][6:30:00 AM~12:05:00 PM][1:30:00 PM~7:10:00 PM][8:55:00 PM~9:05:00 PM]
1006,3/4/2005,[12:00:00 AM~12:05:00 AM][3:55:00 AM~4:10:00 AM][6:20:00 AM~6:50:00 PM]
1006,3/5/2005,[6:40:00 AM~1:00:00 PM][2:25:00 PM~6:51:00 PM][9:00:00 PM~10:05:00 PM][11:30:00 PM~11:35:00 PM]
1006,3/6/2005,[2:20:00 AM~2:40:00 AM][5:00:00 AM~6:15:00 AM][7:25:00 AM~1:30:00 PM][3:00:00 PM~7:15:00 PM]
1006,3/7/2005,[6:50:00 AM~9:00:00 AM][10:10:00 AM~10:25:00 AM][2:35:00 PM~5:50:00 PM][6:45:00 PM~7:05:00 PM][9:50:00 PM~9:55:00 PM]
1006,3/8/2005,[1:40:00 AM~1:55:00 AM][3:40:00 AM~3:45:00 AM][5:30:00 AM~5:35:00 AM][6:30:00 AM~11:05:00 AM][12:00:00 PM~1:05:00 PM][2:25:00 PM~2:35:00 PM][4:20:00 PM~7:10:00 PM][8:45:00 PM~9:05:00 PM]
1006,3/9/2005,[12:30:00 AM~1:35:00 AM][6:50:00 AM~10:40:00 AM][12:35:00 PM~6:50:00 PM][11:10:00 PM~11:40:00 PM]
1006,3/10/2005,[12:00:00 AM~12:05:00 AM][5:40:00 AM~8:00:00 AM][8:55:00 AM~11:25:00 AM][2:40:00 PM~7:50:00 PM][11:15:00 PM~11:35:00 PM]
1006,3/11/2005,[12:25:00 AM~2:30:00 AM][6:10:00 AM~7:20:00 AM][9:10:00 AM~10:20:00 AM][3:05:00 PM~7:15:00 PM]
1006,3/12/2005,[1:25:00 AM~2:00:00 AM][3:05:00 AM~3:10:00 AM][6:00:00 AM~11:55:00 AM][2:30:00 PM~7:00:00 PM]
1006,3/13/2005,[6:10:00 AM~12:30:00 PM][2:10:00 PM~9:15:00 PM]
1006,3/14/2005,[12:30:00 AM~12:50:00 AM][1:50:00 AM~2:15:00 AM][5:55:00 AM~10:35:00 AM][12:50:00 PM~2:20:00 PM][3:55:00 PM~7:40:00 PM]
1006,3/15/2005,[12:45:00 AM~12:50:00 AM][2:10:00 AM~2:50:00 AM][6:40:00 AM~7:21:00 AM][9:10:00 AM~10:00:00 AM][12:35:00 PM~1:45:00 PM][3:30:00 PM~9:20:00 PM]
1290,3/7/2006,[12:05:59 AM~2:55:59 AM][5:20:59 AM~6:05:59 AM][12:45:33 PM~2:51:21 PM][9:50:54 PM~11:55:54 PM]
1290,3/8/2006,[12:00:54 AM~2:30:33 AM][5:40:57 AM~7:20:57 AM][1:05:57 PM~4:15:40 PM][7:50:58 PM~8:45:58 PM][9:45:58 PM~11:55:58 PM]
1290,3/9/2006,[12:00:55 AM~2:05:55 AM][5:00:37 AM~7:15:58 AM][1:00:59 PM~4:10:56 PM][6:55:35 PM~7:15:56 PM][10:05:56 PM~11:55:41 PM]
1290,3/14/2006,[12:05:57 AM~1:25:39 AM][5:05:46 PM~6:10:37 PM][11:31:01 PM~11:55:34 PM]
1290,3/15/2006,[12:00:34 AM~12:20:49 AM][3:55:34 AM~6:40:49 AM][10:30:40 AM~10:35:37 AM][2:06:13 PM~2:35:52 PM][3:45:46 PM~4:00:37 PM][9:16:10 PM~11:55:37 PM]
1290,3/16/2006,[12:00:37 AM~1:40:46 AM][4:21:01 AM~4:25:37 AM][9:15:37 AM~9:20:37 AM][10:30:43 AM~10:50:37 AM][1:45:53 PM~1:50:35 PM][7:05:59 PM~7:20:35 PM][9:35:56 PM~10:35:35 PM][11:45:35 PM~11:55:35 PM]
1290,3/21/2006,[12:25:59 AM~1:50:59 AM][6:15:51 AM~6:40:57 AM][7:50:33 AM~8:20:54 AM][12:50:36 PM~3:35:57 PM][5:50:40 PM~6:20:58 PM][8:40:58 PM~10:10:58 PM]
1290,3/22/2006,[12:10:58 AM~2:15:40 AM][9:10:58 AM~10:30:37 AM][1:25:38 PM~3:35:59 PM][6:25:56 PM~7:00:53 PM][9:00:56 PM~10:20:36 PM][11:35:36 PM~11:55:57 PM]
1290,3/23/2006,[12:00:57 AM~2:05:51 AM][3:05:33 AM~3:30:57 AM][5:05:54 AM~5:20:39 AM][12:55:58 PM~9:45:35 PM][10:55:59 PM~11:55:59 PM]
1290,3/28/2006,[12:05:34 AM~2:55:27 AM][4:35:36 AM~4:50:28 AM][6:35:18 AM~7:50:27 AM][8:46:08 AM~8:56:00 AM][10:30:38 AM~11:15:25 AM][12:35:39 PM~3:25:31 PM][5:00:22 PM~8:00:32 PM][9:05:24 PM~11:55:24 PM]
1290,3/29/2006,[12:00:31 AM~3:20:25 AM][5:05:41 AM~5:55:32 AM][8:35:45 AM~9:21:09 AM][11:25:46 AM~5:40:35 PM][6:50:33 PM~7:20:22 PM][8:40:26 PM~11:55:29 PM]
1290,3/30/2006,[12:00:33 AM~6:30:31 AM][8:00:31 AM~8:55:24 AM][9:55:51 AM~10:05:33 AM][12:45:22 PM~5:05:29 PM][7:10:29 PM~9:00:28 PM][11:20:26 PM~11:50:35 PM]
1290,4/4/2006,[12:05:28 AM~2:55:23 AM][5:15:32 AM~5:20:29 AM][6:15:33 AM~6:35:31 AM][7:55:23 AM~1:00:24 PM][1:55:37 PM~2:35:40 PM][3:35:25 PM~3:45:26 PM][5:15:31 PM~9:16:01 PM][10:25:22 PM~11:55:55 PM]
1290,4/5/2006,[12:01:01 AM~4:20:24 AM][5:40:26 AM~8:00:18 AM][9:25:27 AM~10:45:24 AM][1:15:24 PM~2:30:21 PM][4:15:38 PM~6:00:25 PM][7:00:31 PM~11:15:23 PM]
1290,4/6/2006,[12:10:30 AM~5:00:22 AM][7:20:23 AM~8:30:24 AM][9:35:21 AM~9:51:13 AM][12:40:32 PM~4:35:32 PM][5:55:39 PM~9:40:34 PM]
